pid,group,matrix_name,condition,response
241,Human,FAVvsP,together,12
241,Human,MDvsMIP/MJP,opposed,0
241,Human,FAVvsP,opposed,0
241,Human,FAVvsP,together,12
242,Human,FAVvsP,opposed,4
242,Human,FAVvsMJP,together,2
242,Human,FAVvsP,together,0
242,Human,MDvsMIP/MJP,together,3
242,Human,FAVvsP,together,0
242,Human,FAVvsMJP,opposed,9
242,Human,MDvsMIP/MJP,together,3
242,Human,FAVvsMJP,opposed,7
242,Human,MDvsMIP/MJP,opposed,0
242,Human,FAVvsMJP,together,4
242,Human,FAVvsP,opposed,6
242,Human,MDvsMIP/MJP,opposed,0
243,Human,MDvsMIP/MJP,opposed,10
243,Human,FAVvsP,together,12
243,Human,MDvsMIP/MJP,opposed,11
243,Human,FAVvsP,opposed,6
243,Human,MDvsMIP/MJP,together,7
243,Human,FAVvsMJP,opposed,6
243,Human,FAVvsMJP,together,12
243,Human,FAVvsMJP,together,3
243,Human,MDvsMIP/MJP,together,5
243,Human,FAVvsMJP,opposed,4
243,Human,FAVvsP,together,5
243,Human,FAVvsP,opposed,8
244,Human,MDvsMIP/MJP,together,9
244,Human,FAVvsP,opposed,9
244,Human,MDvsMIP/MJP,opposed,2
244,Human,FAVvsP,together,4
244,Human,MDvsMIP/MJP,together,6
244,Human,FAVvsMJP,together,5
244,Human,FAVvsMJP,opposed,9
244,Human,FAVvsMJP,opposed,8
244,Human,MDvsMIP/MJP,opposed,2
244,Human,FAVvsMJP,together,3
244,Human,FAVvsP,opposed,4
244,Human,FAVvsP,together,2
245,Human,MDvsMIP/MJP,together,0
245,Human,FAVvsMJP,opposed,2
245,Human,MDvsMIP/MJP,opposed,0
245,Human,FAVvsMJP,opposed,11
245,Human,FAVvsMJP,together,0
245,Human,FAVvsP,opposed,12
245,Human,FAVvsMJP,together,0
245,Human,FAVvsP,together,0
245,Human,MDvsMIP/MJP,opposed,0
245,Human,MDvsMIP/MJP,together,0
245,Human,FAVvsP,together,0
245,Human,FAVvsP,opposed,12
246,Human,MDvsMIP/MJP,together,0
246,Human,FAVvsP,opposed,6
246,Human,FAVvsMJP,opposed,8
246,Human,FAVvsMJP,together,5
246,Human,FAVvsP,together,0
246,Human,FAVvsP,opposed,3
246,Human,MDvsMIP/MJP,opposed,6
246,Human,MDvsMIP/MJP,opposed,2
246,Human,FAVvsP,together,0
246,Human,FAVvsMJP,opposed,7
246,Human,MDvsMIP/MJP,together,0
246,Human,FAVvsMJP,together,3
247,Human,FAVvsMJP,together,2
247,Human,FAVvsMJP,opposed,1
247,Human,FAVvsP,together,6
247,Human,MDvsMIP/MJP,together,8
247,Human,MDvsMIP/MJP,opposed,0
247,Human,FAVvsP,opposed,9
247,Human,FAVvsP,opposed,6
247,Human,FAVvsMJP,together,9
247,Human,MDvsMIP/MJP,together,6
247,Human,FAVvsMJP,opposed,11
247,Human,MDvsMIP/MJP,opposed,11
247,Human,FAVvsP,together,8
248,Human,FAVvsP,opposed,0
248,Human,MDvsMIP/MJP,opposed,6
248,Human,FAVvsP,opposed,0
248,Human,FAVvsMJP,opposed,6
248,Human,MDvsMIP/MJP,together,6
248,Human,MDvsMIP/MJP,together,6
248,Human,MDvsMIP/MJP,opposed,7
248,Human,FAVvsMJP,together,6
248,Human,FAVvsMJP,together,6
248,Human,FAVvsP,together,0
248,Human,FAVvsP,together,0
248,Human,FAVvsMJP,opposed,6
249,AI,FAVvsP,together,0
249,AI,MDvsMIP/MJP,opposed,11
249,AI,FAVvsP,together,0
249,AI,MDvsMIP/MJP,opposed,10
249,AI,FAVvsMJP,opposed,10
249,AI,FAVvsMJP,opposed,10
249,AI,FAVvsP,opposed,10
249,AI,FAVvsMJP,together,1
249,AI,FAVvsMJP,together,1
249,AI,MDvsMIP/MJP,together,2
249,AI,FAVvsP,opposed,11
249,AI,MDvsMIP/MJP,together,1
250,AI,MDvsMIP/MJP,together,2
250,AI,MDvsMIP/MJP,opposed,6
250,AI,FAVvsP,together,8
250,AI,FAVvsP,together,4
250,AI,FAVvsMJP,opposed,11
250,AI,MDvsMIP/MJP,together,3
250,AI,FAVvsP,opposed,7
250,AI,FAVvsMJP,opposed,12
250,AI,FAVvsMJP,together,0
250,AI,MDvsMIP/MJP,opposed,6
250,AI,FAVvsP,opposed,11
250,AI,FAVvsMJP,together,1
251,AI,MDvsMIP/MJP,opposed,0
251,AI,FAVvsP,opposed,12
251,AI,FAVvsP,opposed,12
251,AI,MDvsMIP/MJP,opposed,0
251,AI,FAVvsMJP,together,0
251,AI,FAVvsP,together,0
251,AI,FAVvsMJP,opposed,12
251,AI,FAVvsMJP,together,0
251,AI,FAVvsP,together,0
251,AI,MDvsMIP/MJP,together,0
251,AI,MDvsMIP/MJP,together,0
251,AI,FAVvsMJP,opposed,12
252,AI,FAVvsP,opposed,12
252,AI,FAVvsP,opposed,2
252,AI,MDvsMIP/MJP,together,5
252,AI,MDvsMIP/MJP,together,2
252,AI,FAVvsMJP,opposed,7
252,AI,MDvsMIP/MJP,opposed,9
252,AI,FAVvsMJP,together,6
252,AI,FAVvsP,together,0
252,AI,FAVvsMJP,opposed,10
252,AI,FAVvsP,together,0
252,AI,MDvsMIP/MJP,opposed,7
252,AI,FAVvsMJP,together,5
253,AI,MDvsMIP/MJP,together,0
253,AI,FAVvsMJP,together,0
253,AI,FAVvsP,together,10
253,AI,MDvsMIP/MJP,together,0
253,AI,FAVvsMJP,opposed,3
253,AI,MDvsMIP/MJP,opposed,5
253,AI,FAVvsMJP,together,3
253,AI,FAVvsMJP,opposed,4
253,AI,FAVvsP,opposed,7
253,AI,MDvsMIP/MJP,opposed,1
253,AI,FAVvsP,opposed,3
253,AI,FAVvsP,together,7
254,AI,FAVvsP,together,10
254,AI,MDvsMIP/MJP,together,2
254,AI,FAVvsP,together,10
254,AI,FAVvsMJP,together,0
254,AI,FAVvsMJP,opposed,6
254,AI,FAVvsMJP,opposed,0
254,AI,MDvsMIP/MJP,opposed,1
254,AI,FAVvsP,opposed,9
254,AI,MDvsMIP/MJP,together,7
254,AI,FAVvsP,opposed,11
254,AI,MDvsMIP/MJP,opposed,11
254,AI,FAVvsMJP,together,5
255,AI,FAVvsP,together,0
255,AI,FAVvsMJP,opposed,12
255,AI,MDvsMIP/MJP,together,0
255,AI,MDvsMIP/MJP,opposed,0
255,AI,FAVvsMJP,opposed,12
255,AI,FAVvsP,together,0
255,AI,MDvsMIP/MJP,opposed,0
255,AI,FAVvsP,opposed,12
255,AI,MDvsMIP/MJP,together,0
255,AI,FAVvsP,opposed,12
255,AI,FAVvsMJP,together,0
255,AI,FAVvsMJP,together,0
256,AI,MDvsMIP/MJP,opposed,0
256,AI,FAVvsMJP,opposed,0
256,AI,MDvsMIP/MJP,opposed,2
256,AI,FAVvsP,opposed,0
256,AI,FAVvsMJP,together,3
256,AI,FAVvsP,opposed,0
256,AI,FAVvsMJP,opposed,12
256,AI,MDvsMIP/MJP,together,8
256,AI,FAVvsP,together,0
256,AI,FAVvsP,together,9
256,AI,MDvsMIP/MJP,together,8
256,AI,FAVvsMJP,together,11
257,AI,FAVvsP,together,10
257,AI,MDvsMIP/MJP,together,6
257,AI,MDvsMIP/MJP,opposed,6
257,AI,FAVvsP,together,5
257,AI,FAVvsP,opposed,8
257,AI,FAVvsP,opposed,7
257,AI,FAVvsMJP,together,9
257,AI,FAVvsMJP,together,2
257,AI,FAVvsMJP,opposed,5
257,AI,FAVvsMJP,opposed,10
257,AI,MDvsMIP/MJP,together,7
257,AI,MDvsMIP/MJP,opposed,3
258,AI,FAVvsP,opposed,8
258,AI,FAVvsP,together,0
258,AI,MDvsMIP/MJP,together,0
258,AI,FAVvsMJP,opposed,7
258,AI,FAVvsP,together,0
258,AI,MDvsMIP/MJP,together,10
258,AI,FAVvsMJP,together,8
258,AI,FAVvsMJP,opposed,12
258,AI,FAVvsMJP,together,4
258,AI,FAVvsP,opposed,0
258,AI,MDvsMIP/MJP,opposed,3
258,AI,MDvsMIP/MJP,opposed,4
259,AI,FAVvsMJP,together,4
259,AI,MDvsMIP/MJP,opposed,9
259,AI,FAVvsP,together,1
259,AI,FAVvsMJP,opposed,7
259,AI,FAVvsP,opposed,2
259,AI,FAVvsMJP,opposed,10
259,AI,MDvsMIP/MJP,together,3
259,AI,MDvsMIP/MJP,together,3
259,AI,MDvsMIP/MJP,opposed,7
259,AI,FAVvsP,together,0
259,AI,FAVvsMJP,together,4
259,AI,FAVvsP,opposed,5
260,AI,MDvsMIP/MJP,opposed,0
260,AI,FAVvsP,opposed,0
260,AI,FAVvsMJP,together,0
260,AI,MDvsMIP/MJP,together,0
260,AI,FAVvsMJP,together,6
260,AI,FAVvsMJP,opposed,12
260,AI,MDvsMIP/MJP,opposed,0
260,AI,MDvsMIP/MJP,together,0
260,AI,FAVvsP,together,0
260,AI,FAVvsP,together,0
260,AI,FAVvsMJP,opposed,6
260,AI,FAVvsP,opposed,0
261,AI,MDvsMIP/MJP,together,5
261,AI,FAVvsP,opposed,4
261,AI,FAVvsP,opposed,2
261,AI,FAVvsMJP,together,5
261,AI,FAVvsP,together,0
261,AI,FAVvsMJP,opposed,7
261,AI,FAVvsMJP,together,5
261,AI,MDvsMIP/MJP,opposed,10
261,AI,FAVvsMJP,opposed,7
261,AI,MDvsMIP/MJP,opposed,7
261,AI,MDvsMIP/MJP,together,1
261,AI,FAVvsP,together,0
262,AI,MDvsMIP/MJP,opposed,0
262,AI,FAVvsP,opposed,12
262,AI,FAVvsP,together,0
262,AI,FAVvsP,together,0
262,AI,FAVvsMJP,opposed,12
262,AI,FAVvsMJP,opposed,11
262,AI,MDvsMIP/MJP,together,0
262,AI,FAVvsP,opposed,11
262,AI,MDvsMIP/MJP,together,0
262,AI,MDvsMIP/MJP,opposed,2
262,AI,FAVvsMJP,together,0
262,AI,FAVvsMJP,together,0
263,AI,MDvsMIP/MJP,opposed,0
263,AI,FAVvsP,together,0
263,AI,MDvsMIP/MJP,together,3
263,AI,FAVvsMJP,together,3
263,AI,FAVvsP,opposed,6
263,AI,FAVvsP,together,2
263,AI,FAVvsP,opposed,1
263,AI,MDvsMIP/MJP,opposed,6
263,AI,FAVvsMJP,opposed,6
263,AI,MDvsMIP/MJP,together,4
263,AI,FAVvsMJP,opposed,7
263,AI,FAVvsMJP,together,5
264,AI,MDvsMIP/MJP,together,6
264,AI,MDvsMIP/MJP,together,2
264,AI,FAVvsMJP,together,2
264,AI,FAVvsMJP,opposed,6
264,AI,FAVvsP,together,2
264,AI,FAVvsP,opposed,0
264,AI,FAVvsP,together,2
264,AI,FAVvsMJP,together,6
264,AI,FAVvsP,opposed,0
264,AI,MDvsMIP/MJP,opposed,5
264,AI,MDvsMIP/MJP,opposed,8
264,AI,FAVvsMJP,opposed,8
265,AI,FAVvsP,opposed,0
265,AI,FAVvsMJP,opposed,12
265,AI,FAVvsP,together,12
265,AI,MDvsMIP/MJP,opposed,12
265,AI,FAVvsMJP,together,6
265,AI,FAVvsMJP,together,6
265,AI,FAVvsMJP,opposed,6
265,AI,FAVvsP,opposed,0
265,AI,MDvsMIP/MJP,opposed,6
265,AI,MDvsMIP/MJP,together,6
265,AI,FAVvsP,together,0
265,AI,MDvsMIP/MJP,together,6
266,AI,FAVvsP,opposed,8
266,AI,FAVvsP,together,8
266,AI,FAVvsMJP,together,4
266,AI,MDvsMIP/MJP,together,3
266,AI,MDvsMIP/MJP,together,4
266,AI,FAVvsP,opposed,1
266,AI,FAVvsMJP,opposed,3
266,AI,MDvsMIP/MJP,opposed,4
266,AI,FAVvsP,together,1
266,AI,FAVvsMJP,opposed,3
266,AI,FAVvsMJP,together,0
266,AI,MDvsMIP/MJP,opposed,3
267,AI,FAVvsMJP,together,5
267,AI,FAVvsP,together,0
267,AI,FAVvsP,opposed,0
267,AI,MDvsMIP/MJP,together,6
267,AI,FAVvsP,together,0
267,AI,MDvsMIP/MJP,together,0
267,AI,MDvsMIP/MJP,opposed,0
267,AI,FAVvsMJP,together,6
267,AI,FAVvsMJP,opposed,7
267,AI,MDvsMIP/MJP,opposed,0
267,AI,FAVvsP,opposed,0
267,AI,FAVvsMJP,opposed,6
268,AI,FAVvsP,opposed,12
268,AI,FAVvsP,together,12
268,AI,MDvsMIP/MJP,together,0
268,AI,MDvsMIP/MJP,together,0
268,AI,FAVvsMJP,opposed,0
268,AI,MDvsMIP/MJP,opposed,0
268,AI,MDvsMIP/MJP,opposed,0
268,AI,FAVvsMJP,opposed,1
268,AI,FAVvsP,opposed,0
268,AI,FAVvsP,together,0
268,AI,FAVvsMJP,together,0
268,AI,FAVvsMJP,together,0
269,AI,FAVvsMJP,opposed,10
269,AI,FAVvsP,opposed,0
269,AI,FAVvsMJP,together,5
269,AI,MDvsMIP/MJP,opposed,0
269,AI,FAVvsP,opposed,1
269,AI,FAVvsMJP,together,5
269,AI,FAVvsP,together,1
269,AI,MDvsMIP/MJP,opposed,0
269,AI,FAVvsMJP,opposed,7
269,AI,FAVvsP,together,0
269,AI,MDvsMIP/MJP,together,1
269,AI,MDvsMIP/MJP,together,0
270,AI,FAVvsMJP,together,4
270,AI,FAVvsMJP,opposed,8
270,AI,FAVvsMJP,together,6
270,AI,MDvsMIP/MJP,opposed,7
270,AI,MDvsMIP/MJP,together,2
270,AI,FAVvsP,opposed,11
270,AI,FAVvsP,together,0
270,AI,FAVvsP,together,0
270,AI,MDvsMIP/MJP,together,2
270,AI,FAVvsMJP,opposed,6
270,AI,FAVvsP,opposed,4
270,AI,MDvsMIP/MJP,opposed,6
271,AI,MDvsMIP/MJP,opposed,8
271,AI,FAVvsP,together,0
271,AI,FAVvsP,together,4
271,AI,FAVvsMJP,together,7
271,AI,FAVvsP,opposed,0
271,AI,FAVvsMJP,opposed,10
271,AI,FAVvsP,opposed,12
271,AI,MDvsMIP/MJP,together,1
271,AI,FAVvsMJP,opposed,8
271,AI,MDvsMIP/MJP,together,6
271,AI,MDvsMIP/MJP,opposed,8
271,AI,FAVvsMJP,together,8
272,AI,FAVvsMJP,together,5
272,AI,FAVvsP,opposed,0
272,AI,MDvsMIP/MJP,opposed,7
272,AI,MDvsMIP/MJP,together,6
272,AI,FAVvsMJP,together,6
272,AI,FAVvsP,together,0
272,AI,FAVvsP,opposed,0
272,AI,MDvsMIP/MJP,opposed,6
272,AI,MDvsMIP/MJP,together,6
272,AI,FAVvsP,together,0
272,AI,FAVvsMJP,opposed,6
272,AI,FAVvsMJP,opposed,6
273,AI,MDvsMIP/MJP,together,0
273,AI,MDvsMIP/MJP,opposed,0
273,AI,MDvsMIP/MJP,together,0
273,AI,FAVvsMJP,opposed,6
273,AI,FAVvsMJP,opposed,7
273,AI,FAVvsMJP,together,4
273,AI,MDvsMIP/MJP,opposed,0
273,AI,FAVvsMJP,together,9
273,AI,FAVvsP,opposed,4
273,AI,FAVvsP,together,1
273,AI,FAVvsP,together,3
273,AI,FAVvsP,opposed,12
274,AI,FAVvsMJP,together,1
274,AI,MDvsMIP/MJP,together,1
274,AI,MDvsMIP/MJP,together,1
274,AI,MDvsMIP/MJP,opposed,2
274,AI,FAVvsMJP,together,3
274,AI,FAVvsMJP,opposed,11
274,AI,FAVvsP,opposed,10
274,AI,FAVvsMJP,opposed,10
274,AI,FAVvsP,opposed,2
274,AI,FAVvsP,together,3
274,AI,FAVvsP,together,2
274,AI,MDvsMIP/MJP,opposed,2
275,AI,MDvsMIP/MJP,together,0
275,AI,FAVvsMJP,opposed,2
275,AI,FAVvsMJP,together,6
275,AI,FAVvsP,opposed,0
275,AI,FAVvsP,together,0
275,AI,FAVvsMJP,opposed,5
275,AI,MDvsMIP/MJP,opposed,6
275,AI,FAVvsP,opposed,0
275,AI,MDvsMIP/MJP,opposed,12
275,AI,FAVvsMJP,together,6
275,AI,FAVvsP,together,0
275,AI,MDvsMIP/MJP,together,6
276,AI,FAVvsMJP,opposed,6
276,AI,FAVvsP,together,0
276,AI,FAVvsMJP,together,0
276,AI,MDvsMIP/MJP,opposed,6
276,AI,MDvsMIP/MJP,together,6
276,AI,FAVvsP,opposed,12
276,AI,MDvsMIP/MJP,together,6
276,AI,FAVvsP,opposed,0
276,AI,MDvsMIP/MJP,opposed,1
276,AI,FAVvsMJP,together,6
276,AI,FAVvsMJP,opposed,6
276,AI,FAVvsP,together,0
277,AI,FAVvsMJP,together,9
277,AI,FAVvsP,together,9
277,AI,FAVvsP,opposed,2
277,AI,FAVvsP,together,3
277,AI,MDvsMIP/MJP,together,4
277,AI,MDvsMIP/MJP,opposed,5
277,AI,FAVvsMJP,opposed,1
277,AI,MDvsMIP/MJP,opposed,9
277,AI,FAVvsMJP,together,2
277,AI,FAVvsP,opposed,9
277,AI,FAVvsMJP,opposed,7
277,AI,MDvsMIP/MJP,together,4
278,AI,MDvsMIP/MJP,opposed,0
278,AI,FAVvsP,opposed,12
278,AI,FAVvsP,together,0
278,AI,MDvsMIP/MJP,together,0
278,AI,MDvsMIP/MJP,opposed,0
278,AI,FAVvsP,opposed,12
278,AI,FAVvsMJP,together,0
278,AI,MDvsMIP/MJP,together,0
278,AI,FAVvsMJP,together,0
278,AI,FAVvsP,together,0
278,AI,FAVvsMJP,opposed,12
278,AI,FAVvsMJP,opposed,12
279,AI,MDvsMIP/MJP,together,4
279,AI,FAVvsP,together,4
279,AI,FAVvsP,together,12
279,AI,MDvsMIP/MJP,opposed,10
279,AI,FAVvsMJP,opposed,2
279,AI,FAVvsP,opposed,3
279,AI,MDvsMIP/MJP,opposed,3
279,AI,FAVvsMJP,together,11
279,AI,MDvsMIP/MJP,together,11
279,AI,FAVvsMJP,together,9
279,AI,FAVvsP,opposed,0
279,AI,FAVvsMJP,opposed,6
280,AI,FAVvsMJP,opposed,8
280,AI,FAVvsP,together,7
280,AI,MDvsMIP/MJP,opposed,3
280,AI,MDvsMIP/MJP,together,9
280,AI,FAVvsP,together,4
280,AI,FAVvsP,opposed,9
280,AI,MDvsMIP/MJP,opposed,4
280,AI,FAVvsMJP,together,5
280,AI,FAVvsP,opposed,6
280,AI,FAVvsMJP,together,6
280,AI,MDvsMIP/MJP,together,1
280,AI,FAVvsMJP,opposed,7
281,AI,MDvsMIP/MJP,opposed,0
281,AI,FAVvsP,together,2
281,AI,FAVvsP,together,0
281,AI,FAVvsMJP,together,2
281,AI,FAVvsP,opposed,9
281,AI,FAVvsMJP,together,2
281,AI,FAVvsMJP,opposed,9
281,AI,FAVvsP,opposed,10
281,AI,MDvsMIP/MJP,together,2
281,AI,MDvsMIP/MJP,together,1
281,AI,MDvsMIP/MJP,opposed,3
281,AI,FAVvsMJP,opposed,12
282,AI,FAVvsP,together,0
282,AI,FAVvsMJP,together,8
282,AI,MDvsMIP/MJP,together,6
282,AI,MDvsMIP/MJP,together,6
282,AI,FAVvsP,opposed,0
282,AI,MDvsMIP/MJP,opposed,6
282,AI,MDvsMIP/MJP,opposed,4
282,AI,FAVvsMJP,opposed,6
282,AI,FAVvsP,together,0
282,AI,FAVvsMJP,together,6
282,AI,FAVvsP,opposed,0
282,AI,FAVvsMJP,opposed,6
283,AI,MDvsMIP/MJP,together,12
283,AI,FAVvsP,opposed,1
283,AI,MDvsMIP/MJP,opposed,6
283,AI,FAVvsMJP,together,2
283,AI,FAVvsP,together,4
283,AI,FAVvsP,opposed,0
283,AI,FAVvsMJP,together,12
283,AI,MDvsMIP/MJP,opposed,9
283,AI,FAVvsMJP,opposed,6
283,AI,MDvsMIP/MJP,together,6
283,AI,FAVvsMJP,opposed,6
283,AI,FAVvsP,together,3
284,AI,FAVvsP,together,12
284,AI,FAVvsMJP,together,6
284,AI,FAVvsP,together,12
284,AI,MDvsMIP/MJP,opposed,11
284,AI,MDvsMIP/MJP,opposed,5
284,AI,FAVvsP,opposed,3
284,AI,MDvsMIP/MJP,together,10
284,AI,FAVvsMJP,opposed,6
284,AI,FAVvsMJP,opposed,7
284,AI,MDvsMIP/MJP,together,5
284,AI,FAVvsMJP,together,3
284,AI,FAVvsP,opposed,6
285,AI,FAVvsP,together,4
285,AI,MDvsMIP/MJP,together,0
285,AI,FAVvsP,opposed,12
285,AI,MDvsMIP/MJP,opposed,0
285,AI,FAVvsMJP,together,0
285,AI,FAVvsMJP,together,0
285,AI,MDvsMIP/MJP,together,0
285,AI,FAVvsMJP,opposed,12
285,AI,MDvsMIP/MJP,opposed,0
285,AI,FAVvsP,together,0
285,AI,FAVvsMJP,opposed,12
285,AI,FAVvsP,opposed,12
286,AI,FAVvsP,opposed,7
286,AI,FAVvsP,together,1
286,AI,MDvsMIP/MJP,opposed,4
286,AI,FAVvsP,opposed,12
286,AI,MDvsMIP/MJP,together,3
286,AI,FAVvsP,together,1
286,AI,MDvsMIP/MJP,opposed,12
286,AI,MDvsMIP/MJP,together,8
286,AI,FAVvsMJP,together,9
286,AI,FAVvsMJP,opposed,12
286,AI,FAVvsMJP,together,10
286,AI,FAVvsMJP,opposed,10
287,AI,FAVvsMJP,together,8
287,AI,FAVvsMJP,opposed,1
287,AI,FAVvsMJP,together,11
287,AI,MDvsMIP/MJP,opposed,6
287,AI,MDvsMIP/MJP,opposed,5
287,AI,FAVvsP,opposed,12
287,AI,MDvsMIP/MJP,together,3
287,AI,FAVvsP,together,6
287,AI,MDvsMIP/MJP,together,11
287,AI,FAVvsP,together,6
287,AI,FAVvsMJP,opposed,4
287,AI,FAVvsP,opposed,12
288,AI,FAVvsMJP,together,5
288,AI,FAVvsMJP,opposed,10
288,AI,FAVvsP,together,0
288,AI,MDvsMIP/MJP,opposed,4
288,AI,MDvsMIP/MJP,together,5
288,AI,MDvsMIP/MJP,opposed,0
288,AI,MDvsMIP/MJP,together,1
288,AI,FAVvsMJP,opposed,12
288,AI,FAVvsP,opposed,12
288,AI,FAVvsP,together,5
288,AI,FAVvsP,opposed,12
288,AI,FAVvsMJP,together,0
289,AI,FAVvsMJP,opposed,12
289,AI,FAVvsMJP,opposed,12
289,AI,FAVvsP,opposed,12
289,AI,MDvsMIP/MJP,together,0
289,AI,FAVvsMJP,together,0
289,AI,FAVvsP,opposed,12
289,AI,MDvsMIP/MJP,together,0
289,AI,FAVvsMJP,together,0
289,AI,MDvsMIP/MJP,opposed,0
289,AI,MDvsMIP/MJP,opposed,0
289,AI,FAVvsP,together,0
289,AI,FAVvsP,together,0
290,AI,MDvsMIP/MJP,together,4
290,AI,FAVvsP,opposed,7
290,AI,FAVvsMJP,opposed,10
290,AI,FAVvsMJP,together,3
290,AI,FAVvsMJP,together,6
290,AI,MDvsMIP/MJP,opposed,4
290,AI,FAVvsP,together,2
290,AI,FAVvsMJP,opposed,7
290,AI,MDvsMIP/MJP,opposed,7
290,AI,FAVvsP,opposed,8
290,AI,MDvsMIP/MJP,together,4
290,AI,FAVvsP,together,3
291,AI,FAVvsMJP,together,3
291,AI,FAVvsMJP,together,0
291,AI,FAVvsP,together,0
291,AI,FAVvsP,together,0
291,AI,MDvsMIP/MJP,together,0
291,AI,FAVvsP,opposed,6
291,AI,FAVvsP,opposed,12
291,AI,MDvsMIP/MJP,together,0
291,AI,MDvsMIP/MJP,opposed,1
291,AI,MDvsMIP/MJP,opposed,3
291,AI,FAVvsMJP,opposed,11
291,AI,FAVvsMJP,opposed,8
292,AI,FAVvsMJP,together,10
292,AI,MDvsMIP/MJP,together,0
292,AI,FAVvsP,opposed,0
292,AI,FAVvsMJP,opposed,0
292,AI,MDvsMIP/MJP,opposed,0
292,AI,MDvsMIP/MJP,opposed,0
292,AI,FAVvsMJP,together,12
292,AI,FAVvsMJP,opposed,0
292,AI,MDvsMIP/MJP,together,12
292,AI,FAVvsP,opposed,0
292,AI,FAVvsP,together,12
292,AI,FAVvsP,together,12
293,AI,FAVvsP,opposed,12
293,AI,FAVvsP,together,0
293,AI,FAVvsP,together,0
293,AI,FAVvsMJP,together,0
293,AI,MDvsMIP/MJP,opposed,5
293,AI,FAVvsMJP,together,0
293,AI,MDvsMIP/MJP,together,0
293,AI,MDvsMIP/MJP,opposed,6
293,AI,FAVvsP,opposed,7
293,AI,MDvsMIP/MJP,together,0
293,AI,FAVvsMJP,opposed,10
293,AI,FAVvsMJP,opposed,12
294,AI,MDvsMIP/MJP,together,2
294,AI,FAVvsMJP,together,0
294,AI,FAVvsP,opposed,2
294,AI,FAVvsP,together,2
294,AI,MDvsMIP/MJP,opposed,9
294,AI,FAVvsMJP,opposed,3
294,AI,FAVvsP,together,6
294,AI,FAVvsMJP,opposed,6
294,AI,FAVvsP,opposed,9
294,AI,FAVvsMJP,together,8
294,AI,MDvsMIP/MJP,opposed,3
294,AI,MDvsMIP/MJP,together,4
295,AI,FAVvsMJP,opposed,7
295,AI,MDvsMIP/MJP,together,0
295,AI,MDvsMIP/MJP,together,0
295,AI,FAVvsP,opposed,1
295,AI,FAVvsMJP,together,5
295,AI,MDvsMIP/MJP,opposed,6
295,AI,FAVvsP,opposed,2
295,AI,FAVvsMJP,opposed,7
295,AI,MDvsMIP/MJP,opposed,7
295,AI,FAVvsP,together,0
295,AI,FAVvsP,together,0
295,AI,FAVvsMJP,together,5
296,AI,FAVvsMJP,opposed,12
296,AI,FAVvsP,together,0
296,AI,FAVvsP,opposed,0
296,AI,FAVvsP,together,0
296,AI,MDvsMIP/MJP,together,4
296,AI,FAVvsP,opposed,12
296,AI,MDvsMIP/MJP,opposed,2
296,AI,MDvsMIP/MJP,together,6
296,AI,FAVvsMJP,together,6
296,AI,MDvsMIP/MJP,opposed,0
296,AI,FAVvsMJP,together,6
296,AI,FAVvsMJP,opposed,12
297,AI,MDvsMIP/MJP,together,6
297,AI,MDvsMIP/MJP,together,5
297,AI,MDvsMIP/MJP,opposed,3
297,AI,FAVvsP,opposed,5
297,AI,FAVvsMJP,together,5
297,AI,FAVvsMJP,opposed,1
297,AI,MDvsMIP/MJP,opposed,10
297,AI,FAVvsMJP,opposed,3
297,AI,FAVvsP,together,12
297,AI,FAVvsMJP,together,1
297,AI,FAVvsP,together,6
297,AI,FAVvsP,opposed,1
298,AI,MDvsMIP/MJP,together,0
298,AI,MDvsMIP/MJP,opposed,0
298,AI,FAVvsMJP,opposed,12
298,AI,FAVvsMJP,together,0
298,AI,FAVvsP,opposed,12
298,AI,FAVvsP,opposed,12
298,AI,MDvsMIP/MJP,together,0
298,AI,MDvsMIP/MJP,opposed,0
298,AI,FAVvsP,together,0
298,AI,FAVvsMJP,together,0
298,AI,FAVvsMJP,opposed,12
298,AI,FAVvsP,together,0
299,AI,FAVvsMJP,opposed,12
299,AI,MDvsMIP/MJP,together,0
299,AI,FAVvsP,together,0
299,AI,FAVvsP,opposed,12
299,AI,FAVvsP,together,0
299,AI,MDvsMIP/MJP,together,1
299,AI,FAVvsP,opposed,12
299,AI,MDvsMIP/MJP,opposed,0
299,AI,FAVvsMJP,opposed,11
299,AI,MDvsMIP/MJP,opposed,0
299,AI,FAVvsMJP,together,0
299,AI,FAVvsMJP,together,0
300,AI,FAVvsMJP,opposed,4
300,AI,FAVvsP,together,3
300,AI,MDvsMIP/MJP,opposed,6
300,AI,FAVvsMJP,together,6
300,AI,MDvsMIP/MJP,opposed,9
300,AI,FAVvsP,together,7
300,AI,FAVvsMJP,opposed,6
300,AI,MDvsMIP/MJP,together,5
300,AI,FAVvsP,opposed,0
300,AI,FAVvsMJP,together,3
300,AI,FAVvsP,opposed,4
300,AI,MDvsMIP/MJP,together,4
301,AI,FAVvsMJP,opposed,6
301,AI,FAVvsP,opposed,3
301,AI,FAVvsMJP,opposed,9
301,AI,FAVvsMJP,together,0
301,AI,FAVvsP,opposed,1
301,AI,MDvsMIP/MJP,opposed,10
301,AI,FAVvsP,together,0
301,AI,MDvsMIP/MJP,opposed,9
301,AI,MDvsMIP/MJP,together,3
301,AI,FAVvsP,together,0
301,AI,MDvsMIP/MJP,together,6
