pid,group,matrix_name,condition,n,mean,sd,sem
363,Human,MDvsMIP/MJP,together,2,5,2.8284271247461903,2
363,Human,MDvsMIP/MJP,opposed,2,5.5,6.363961030678928,4.5
363,Human,FAVvsP,together,2,2,1.4142135623730951,1
363,Human,FAVvsP,opposed,2,4,1.4142135623730951,1
364,Human,FAVvsMJP,together,2,0,0,0
364,Human,FAVvsMJP,opposed,2,12,0,0
364,Human,MDvsMIP/MJP,together,2,0,0,0
364,Human,MDvsMIP/MJP,opposed,2,0,0,0
364,Human,FAVvsP,together,2,0,0,0
364,Human,FAVvsP,opposed,2,12,0,0
365,Human,FAVvsMJP,together,2,2.5,0.7071067811865476,0.5
365,Human,FAVvsMJP,opposed,2,11,1.4142135623730951,1
365,Human,MDvsMIP/MJP,together,2,3,4.242640687119285,2.9999999999999996
365,Human,MDvsMIP/MJP,opposed,2,0,0,0
365,Human,FAVvsP,together,2,0.5,0.7071067811865476,0.5
365,Human,FAVvsP,opposed,2,6,8.48528137423857,5.999999999999999
366,Human,FAVvsMJP,together,2,2.5,3.5355339059327378,2.5
366,Human,FAVvsMJP,opposed,2,7,0,0
366,Human,MDvsMIP/MJP,together,2,3,4.242640687119285,2.9999999999999996
366,Human,MDvsMIP/MJP,opposed,2,0,0,0
366,Human,FAVvsP,together,2,0,0,0
366,Human,FAVvsP,opposed,2,1,0,0
367,Human,FAVvsMJP,together,2,0,0,0
367,Human,FAVvsMJP,opposed,2,12,0,0
367,Human,MDvsMIP/MJP,together,2,0,0,0
367,Human,MDvsMIP/MJP,opposed,2,7,0,0
367,Human,FAVvsP,together,2,0,0,0
367,Human,FAVvsP,opposed,2,12,0,0
368,Human,FAVvsMJP,together,2,4.5,0.7071067811865476,0.5
368,Human,FAVvsMJP,opposed,2,5,0,0
368,Human,MDvsMIP/MJP,together,2,3.5,0.7071067811865476,0.5
368,Human,MDvsMIP/MJP,opposed,2,3.5,0.7071067811865476,0.5
368,Human,FAVvsP,together,2,2,0,0
368,Human,FAVvsP,opposed,2,2,1.4142135623730951,1
369,Human,FAVvsMJP,together,2,0,0,0
369,Human,FAVvsMJP,opposed,2,12,0,0
369,Human,MDvsMIP/MJP,together,2,0,0,0
369,Human,MDvsMIP/MJP,opposed,2,0,0,0
369,Human,FAVvsP,together,2,0,0,0
369,Human,FAVvsP,opposed,2,12,0,0
370,Human,FAVvsMJP,together,2,5,2.8284271247461903,2
370,Human,FAVvsMJP,opposed,2,6,7.0710678118654755,5
370,Human,MDvsMIP/MJP,together,2,5.5,4.949747468305833,3.4999999999999996
370,Human,MDvsMIP/MJP,opposed,2,8.5,3.5355339059327378,2.5
370,Human,FAVvsP,together,2,2,2.8284271247461903,2
370,Human,FAVvsP,opposed,2,3,1.4142135623730951,1
371,Human,FAVvsMJP,together,2,4.5,3.5355339059327378,2.5
371,Human,FAVvsMJP,opposed,2,4,0,0
371,Human,MDvsMIP/MJP,together,2,4.5,2.1213203435596424,1.4999999999999998
371,Human,MDvsMIP/MJP,opposed,2,4.5,3.5355339059327378,2.5
371,Human,FAVvsP,together,2,1.5,0.7071067811865476,0.5
371,Human,FAVvsP,opposed,2,6,8.48528137423857,5.999999999999999
372,Human,FAVvsMJP,together,2,5,0,0
372,Human,FAVvsMJP,opposed,2,7,0,0
372,Human,MDvsMIP/MJP,together,2,5,1.4142135623730951,1
372,Human,MDvsMIP/MJP,opposed,2,7,0,0
372,Human,FAVvsP,together,2,0,0,0
372,Human,FAVvsP,opposed,2,1,0,0
373,Human,FAVvsMJP,together,2,0,0,0
373,Human,FAVvsMJP,opposed,2,12,0,0
373,Human,MDvsMIP/MJP,together,2,0,0,0
373,Human,MDvsMIP/MJP,opposed,2,10.5,2.1213203435596424,1.4999999999999998
373,Human,FAVvsP,together,2,0.5,0.7071067811865476,0.5
373,Human,FAVvsP,opposed,2,9,4.242640687119285,2.9999999999999996
374,Human,FAVvsMJP,together,2,5.5,7.7781745930520225,5.499999999999999
374,Human,FAVvsMJP,opposed,2,6,8.48528137423857,5.999999999999999
374,Human,MDvsMIP/MJP,together,2,4,1.4142135623730951,1
374,Human,MDvsMIP/MJP,opposed,2,7.5,6.363961030678928,4.5
374,Human,FAVvsP,together,2,7.5,3.5355339059327378,2.5
374,Human,FAVvsP,opposed,2,5.5,2.1213203435596424,1.4999999999999998
375,Human,FAVvsMJP,together,2,9.5,3.5355339059327378,2.5
375,Human,FAVvsMJP,opposed,2,0,0,0
375,Human,MDvsMIP/MJP,together,2,6,8.48528137423857,5.999999999999999
375,Human,MDvsMIP/MJP,opposed,2,8.5,0.7071067811865476,0.5
375,Human,FAVvsP,together,2,6,8.48528137423857,5.999999999999999
375,Human,FAVvsP,opposed,2,2,2.8284271247461903,2
376,Human,FAVvsMJP,together,2,5.5,3.5355339059327378,2.5
376,Human,FAVvsMJP,opposed,2,8.5,3.5355339059327378,2.5
376,Human,MDvsMIP/MJP,together,2,4.5,0.7071067811865476,0.5
376,Human,MDvsMIP/MJP,opposed,2,8,1.4142135623730951,1
376,Human,FAVvsP,together,2,7,1.4142135623730951,1
376,Human,FAVvsP,opposed,2,5,1.4142135623730951,1
377,Human,FAVvsMJP,together,2,5,1.4142135623730951,1
377,Human,FAVvsMJP,opposed,2,5,1.4142135623730951,1
377,Human,MDvsMIP/MJP,together,2,5,1.4142135623730951,1
377,Human,MDvsMIP/MJP,opposed,2,6,0,0
377,Human,FAVvsP,together,2,0,0,0
377,Human,FAVvsP,opposed,2,0,0,0
378,Human,FAVvsMJP,together,2,0,0,0
378,Human,FAVvsMJP,opposed,2,12,0,0
378,Human,MDvsMIP/MJP,together,2,0,0,0
378,Human,MDvsMIP/MJP,opposed,2,0,0,0
378,Human,FAVvsP,together,2,0,0,0
378,Human,FAVvsP,opposed,2,12,0,0
379,Human,FAVvsMJP,together,2,6,8.48528137423857,5.999999999999999
379,Human,FAVvsMJP,opposed,2,12,0,0
379,Human,MDvsMIP/MJP,together,2,0,0,0
379,Human,MDvsMIP/MJP,opposed,2,12,0,0
379,Human,FAVvsP,together,2,2,2.8284271247461903,2
379,Human,FAVvsP,opposed,2,9.5,3.5355339059327378,2.5
380,Human,FAVvsMJP,together,2,5,0,0
380,Human,FAVvsMJP,opposed,2,7,0,0
380,Human,MDvsMIP/MJP,together,2,3,0,0
380,Human,MDvsMIP/MJP,opposed,2,7,0,0
380,Human,FAVvsP,together,2,0,0,0
380,Human,FAVvsP,opposed,2,3.5,0.7071067811865476,0.5
381,Human,FAVvsMJP,together,2,4,0,0
381,Human,FAVvsMJP,opposed,2,7.5,3.5355339059327378,2.5
381,Human,MDvsMIP/MJP,together,2,3.5,0.7071067811865476,0.5
381,Human,MDvsMIP/MJP,opposed,2,9.5,2.1213203435596424,1.4999999999999998
381,Human,FAVvsP,together,2,0,0,0
381,Human,FAVvsP,opposed,2,3.5,2.1213203435596424,1.4999999999999998
382,Human,FAVvsMJP,together,2,3.5,0.7071067811865476,0.5
382,Human,FAVvsMJP,opposed,2,9,1.4142135623730951,1
382,Human,MDvsMIP/MJP,together,2,1.5,2.1213203435596424,1.4999999999999998
382,Human,MDvsMIP/MJP,opposed,2,8.5,2.1213203435596424,1.4999999999999998
382,Human,FAVvsP,together,2,0,0,0
382,Human,FAVvsP,opposed,2,5.5,2.1213203435596424,1.4999999999999998
383,Human,FAVvsMJP,together,2,3.5,3.5355339059327378,2.5
383,Human,FAVvsMJP,opposed,2,6,0,0
383,Human,MDvsMIP/MJP,together,2,4,2.8284271247461903,2
383,Human,MDvsMIP/MJP,opposed,2,5.5,0.7071067811865476,0.5
383,Human,FAVvsP,together,2,0,0,0
383,Human,FAVvsP,opposed,2,6,8.48528137423857,5.999999999999999
384,Human,FAVvsMJP,together,2,3,1.4142135623730951,1
384,Human,FAVvsMJP,opposed,2,6.5,3.5355339059327378,2.5
384,Human,MDvsMIP/MJP,together,2,7,5.656854249492381,4
384,Human,MDvsMIP/MJP,opposed,2,8,1.4142135623730951,1
384,Human,FAVvsP,together,2,5,2.8284271247461903,2
384,Human,FAVvsP,opposed,2,4.5,0.7071067811865476,0.5
385,Human,FAVvsMJP,together,2,4,1.4142135623730951,1
385,Human,FAVvsMJP,opposed,2,6.5,0.7071067811865476,0.5
385,Human,MDvsMIP/MJP,together,2,4,0,0
385,Human,MDvsMIP/MJP,opposed,2,4.5,0.7071067811865476,0.5
385,Human,FAVvsP,together,2,4,1.4142135623730951,1
385,Human,FAVvsP,opposed,2,4.5,2.1213203435596424,1.4999999999999998
386,Human,FAVvsMJP,together,2,0,0,0
386,Human,FAVvsMJP,opposed,2,3.5,4.949747468305833,3.4999999999999996
386,Human,MDvsMIP/MJP,together,2,0,0,0
386,Human,MDvsMIP/MJP,opposed,2,7,0,0
386,Human,FAVvsP,together,2,0,0,0
386,Human,FAVvsP,opposed,2,12,0,0
387,Human,FAVvsMJP,together,2,0,0,0
387,Human,FAVvsMJP,opposed,2,12,0,0
387,Human,MDvsMIP/MJP,together,2,0,0,0
387,Human,MDvsMIP/MJP,opposed,2,0,0,0
387,Human,FAVvsP,together,2,0,0,0
387,Human,FAVvsP,opposed,2,12,0,0
388,Human,FAVvsMJP,together,2,10.5,2.1213203435596424,1.4999999999999998
388,Human,FAVvsMJP,opposed,2,4.5,0.7071067811865476,0.5
388,Human,MDvsMIP/MJP,together,2,2.5,0.7071067811865476,0.5
388,Human,MDvsMIP/MJP,opposed,2,6,8.48528137423857,5.999999999999999
388,Human,FAVvsP,together,2,9.5,3.5355339059327378,2.5
388,Human,FAVvsP,opposed,2,6,8.48528137423857,5.999999999999999
389,Human,FAVvsMJP,together,2,4.5,4.949747468305833,3.4999999999999996
389,Human,FAVvsMJP,opposed,2,4.5,0.7071067811865476,0.5
389,Human,MDvsMIP/MJP,together,2,2.5,2.1213203435596424,1.4999999999999998
389,Human,MDvsMIP/MJP,opposed,2,5.5,2.1213203435596424,1.4999999999999998
389,Human,FAVvsP,together,2,3.5,3.5355339059327378,2.5
389,Human,FAVvsP,opposed,2,9,4.242640687119285,2.9999999999999996
390,Human,FAVvsMJP,together,2,0,0,0
390,Human,FAVvsMJP,opposed,2,12,0,0
390,Human,MDvsMIP/MJP,together,2,0,0,0
390,Human,MDvsMIP/MJP,opposed,2,0,0,0
390,Human,FAVvsP,together,2,0,0,0
390,Human,FAVvsP,opposed,2,12,0,0
391,Human,FAVvsMJP,together,2,6,0,0
391,Human,FAVvsMJP,opposed,2,6,0,0
391,Human,MDvsMIP/MJP,together,2,6,0,0
391,Human,MDvsMIP/MJP,opposed,2,6,0,0
391,Human,FAVvsP,together,2,0,0,0
391,Human,FAVvsP,opposed,2,0,0,0
392,Human,FAVvsMJP,together,2,3.5,4.949747468305833,3.4999999999999996
392,Human,FAVvsMJP,opposed,2,4.5,2.1213203435596424,1.4999999999999998
392,Human,MDvsMIP/MJP,together,2,5,5.656854249492381,4
392,Human,MDvsMIP/MJP,opposed,2,8.5,2.1213203435596424,1.4999999999999998
392,Human,FAVvsP,together,2,2.5,2.1213203435596424,1.4999999999999998
392,Human,FAVvsP,opposed,2,8.5,4.949747468305833,3.4999999999999996
393,Human,FAVvsMJP,together,2,2,0,0
393,Human,FAVvsMJP,opposed,2,10,1.4142135623730951,1
393,Human,MDvsMIP/MJP,together,2,4.5,2.1213203435596424,1.4999999999999998
393,Human,MDvsMIP/MJP,opposed,2,11.5,0.7071067811865476,0.5
393,Human,FAVvsP,together,2,1,1.4142135623730951,1
393,Human,FAVvsP,opposed,2,7.5,6.363961030678928,4.5
394,Human,FAVvsMJP,together,2,5.5,3.5355339059327378,2.5
394,Human,FAVvsMJP,opposed,2,5.5,0.7071067811865476,0.5
394,Human,MDvsMIP/MJP,together,2,6,1.4142135623730951,1
394,Human,MDvsMIP/MJP,opposed,2,6.5,0.7071067811865476,0.5
394,Human,FAVvsP,together,2,1.5,2.1213203435596424,1.4999999999999998
394,Human,FAVvsP,opposed,2,6.5,3.5355339059327378,2.5
395,Human,FAVvsMJP,together,2,1.5,2.1213203435596424,1.4999999999999998
395,Human,FAVvsMJP,opposed,2,5.5,2.1213203435596424,1.4999999999999998
395,Human,MDvsMIP/MJP,together,2,6.5,6.363961030678928,4.5
395,Human,MDvsMIP/MJP,opposed,2,2,0,0
395,Human,FAVvsP,together,2,3.5,2.1213203435596424,1.4999999999999998
395,Human,FAVvsP,opposed,2,6,8.48528137423857,5.999999999999999
396,Human,FAVvsMJP,together,2,6.5,2.1213203435596424,1.4999999999999998
396,Human,FAVvsMJP,opposed,2,6,1.4142135623730951,1
396,Human,MDvsMIP/MJP,together,2,8.5,0.7071067811865476,0.5
396,Human,MDvsMIP/MJP,opposed,2,5.5,4.949747468305833,3.4999999999999996
396,Human,FAVvsP,together,2,3,1.4142135623730951,1
396,Human,FAVvsP,opposed,2,0,0,0
397,Human,FAVvsMJP,together,2,5,0,0
397,Human,FAVvsMJP,opposed,2,6.5,0.7071067811865476,0.5
397,Human,MDvsMIP/MJP,together,2,0,0,0
397,Human,MDvsMIP/MJP,opposed,2,0,0,0
397,Human,FAVvsP,together,2,1.5,2.1213203435596424,1.4999999999999998
397,Human,FAVvsP,opposed,2,3.5,0.7071067811865476,0.5
398,Human,FAVvsMJP,together,2,8,0,0
398,Human,FAVvsMJP,opposed,2,2.5,3.5355339059327378,2.5
398,Human,MDvsMIP/MJP,together,2,9,1.4142135623730951,1
398,Human,MDvsMIP/MJP,opposed,2,0.5,0.7071067811865476,0.5
398,Human,FAVvsP,together,2,11.5,0.7071067811865476,0.5
398,Human,FAVvsP,opposed,2,2.5,2.1213203435596424,1.4999999999999998
399,Human,FAVvsMJP,together,2,1.5,2.1213203435596424,1.4999999999999998
399,Human,FAVvsMJP,opposed,2,6.5,0.7071067811865476,0.5
399,Human,MDvsMIP/MJP,together,2,0,0,0
399,Human,MDvsMIP/MJP,opposed,2,0,0,0
399,Human,FAVvsP,together,2,0,0,0
399,Human,FAVvsP,opposed,2,5,1.4142135623730951,1
400,Human,FAVvsMJP,together,2,6,1.4142135623730951,1
400,Human,FAVvsMJP,opposed,2,5.5,0.7071067811865476,0.5
400,Human,MDvsMIP/MJP,together,2,3,0,0
400,Human,MDvsMIP/MJP,opposed,2,2.5,0.7071067811865476,0.5
400,Human,FAVvsP,together,2,1,1.4142135623730951,1
400,Human,FAVvsP,opposed,2,0.5,0.7071067811865476,0.5
401,Human,FAVvsMJP,together,2,8.5,2.1213203435596424,1.4999999999999998
401,Human,FAVvsMJP,opposed,2,0.5,0.7071067811865476,0.5
401,Human,MDvsMIP/MJP,together,2,7.5,0.7071067811865476,0.5
401,Human,MDvsMIP/MJP,opposed,2,7.5,0.7071067811865476,0.5
401,Human,FAVvsP,together,2,3.5,3.5355339059327378,2.5
401,Human,FAVvsP,opposed,2,2.5,3.5355339059327378,2.5
402,Human,FAVvsMJP,together,2,7.5,3.5355339059327378,2.5
402,Human,FAVvsMJP,opposed,2,6,5.656854249492381,4
402,Human,MDvsMIP/MJP,together,2,5.5,0.7071067811865476,0.5
402,Human,MDvsMIP/MJP,opposed,2,6.5,0.7071067811865476,0.5
402,Human,FAVvsP,together,2,6,1.4142135623730951,1
402,Human,FAVvsP,opposed,2,6,4.242640687119285,2.9999999999999996
403,Human,FAVvsMJP,together,2,7.5,0.7071067811865476,0.5
403,Human,FAVvsMJP,opposed,2,6.5,3.5355339059327378,2.5
403,Human,MDvsMIP/MJP,together,2,2.5,0.7071067811865476,0.5
403,Human,MDvsMIP/MJP,opposed,2,7,2.8284271247461903,2
403,Human,FAVvsP,together,2,9,1.4142135623730951,1
403,Human,FAVvsP,opposed,2,6.5,3.5355339059327378,2.5
404,Human,FAVvsMJP,together,2,6,0,0
404,Human,FAVvsMJP,opposed,2,6,0,0
404,Human,MDvsMIP/MJP,together,2,4.5,2.1213203435596424,1.4999999999999998
404,Human,MDvsMIP/MJP,opposed,2,0,0,0
404,Human,FAVvsP,together,2,0,0,0
404,Human,FAVvsP,opposed,2,0,0,0
405,Human,FAVvsMJP,together,2,6,1.4142135623730951,1
405,Human,FAVvsMJP,opposed,2,6,0,0
405,Human,MDvsMIP/MJP,together,2,0,0,0
405,Human,MDvsMIP/MJP,opposed,2,0,0,0
405,Human,FAVvsP,together,2,0,0,0
405,Human,FAVvsP,opposed,2,0.5,0.7071067811865476,0.5
406,Human,FAVvsMJP,together,2,4,2.8284271247461903,2
406,Human,FAVvsMJP,opposed,2,6,1.4142135623730951,1
406,Human,MDvsMIP/MJP,together,2,0,0,0
406,Human,MDvsMIP/MJP,opposed,2,0,0,0
406,Human,FAVvsP,together,2,3,1.4142135623730951,1
406,Human,FAVvsP,opposed,2,10.5,0.7071067811865476,0.5
407,Human,FAVvsMJP,together,2,1,1.4142135623730951,1
407,Human,FAVvsMJP,opposed,2,1,1.4142135623730951,1
407,Human,MDvsMIP/MJP,together,2,5,0,0
407,Human,MDvsMIP/MJP,opposed,2,0.5,0.7071067811865476,0.5
407,Human,FAVvsP,together,2,12,0,0
407,Human,FAVvsP,opposed,2,0,0,0
408,Human,FAVvsMJP,together,2,0,0,0
408,Human,FAVvsMJP,opposed,2,11.5,0.7071067811865476,0.5
408,Human,MDvsMIP/MJP,together,2,3,4.242640687119285,2.9999999999999996
408,Human,MDvsMIP/MJP,opposed,2,0,0,0
408,Human,FAVvsP,together,2,0,0,0
408,Human,FAVvsP,opposed,2,12,0,0
409,Human,FAVvsMJP,together,2,0,0,0
409,Human,FAVvsMJP,opposed,2,12,0,0
409,Human,MDvsMIP/MJP,together,2,0,0,0
409,Human,MDvsMIP/MJP,opposed,2,12,0,0
409,Human,FAVvsP,together,2,0,0,0
409,Human,FAVvsP,opposed,2,7.5,6.363961030678928,4.5
410,Human,FAVvsMJP,together,2,11,1.4142135623730951,1
410,Human,FAVvsMJP,opposed,2,0.5,0.7071067811865476,0.5
410,Human,MDvsMIP/MJP,together,2,8.5,0.7071067811865476,0.5
410,Human,MDvsMIP/MJP,opposed,2,12,0,0
410,Human,FAVvsP,together,2,11,0,0
410,Human,FAVvsP,opposed,2,0.5,0.7071067811865476,0.5
411,Human,FAVvsMJP,together,2,6,8.48528137423857,5.999999999999999
411,Human,FAVvsMJP,opposed,2,6,8.48528137423857,5.999999999999999
411,Human,MDvsMIP/MJP,together,2,5.5,7.7781745930520225,5.499999999999999
411,Human,MDvsMIP/MJP,opposed,2,4.5,6.363961030678928,4.5
411,Human,FAVvsP,together,2,11.5,0.7071067811865476,0.5
411,Human,FAVvsP,opposed,2,10.5,2.1213203435596424,1.4999999999999998
412,Human,FAVvsMJP,together,2,3,1.4142135623730951,1
412,Human,FAVvsMJP,opposed,2,6.5,0.7071067811865476,0.5
412,Human,MDvsMIP/MJP,together,2,2,1.4142135623730951,1
412,Human,MDvsMIP/MJP,opposed,2,1.5,0.7071067811865476,0.5
412,Human,FAVvsP,together,2,0,0,0
412,Human,FAVvsP,opposed,2,8,2.8284271247461903,2
413,Human,FAVvsMJP,together,2,0,0,0
413,Human,FAVvsMJP,opposed,2,10,2.8284271247461903,2
413,Human,MDvsMIP/MJP,together,2,3,4.242640687119285,2.9999999999999996
413,Human,MDvsMIP/MJP,opposed,2,0,0,0
413,Human,FAVvsP,together,2,0,0,0
413,Human,FAVvsP,opposed,2,9,4.242640687119285,2.9999999999999996
414,Human,FAVvsMJP,together,2,1,1.4142135623730951,1
414,Human,FAVvsMJP,opposed,2,5,1.4142135623730951,1
414,Human,MDvsMIP/MJP,together,2,0,0,0
414,Human,MDvsMIP/MJP,opposed,2,0,0,0
414,Human,FAVvsP,together,2,0,0,0
414,Human,FAVvsP,opposed,2,6,8.48528137423857,5.999999999999999
415,Human,FAVvsMJP,together,2,6.5,0.7071067811865476,0.5
415,Human,FAVvsMJP,opposed,2,7.5,2.1213203435596424,1.4999999999999998
415,Human,MDvsMIP/MJP,together,2,5.5,3.5355339059327378,2.5
415,Human,MDvsMIP/MJP,opposed,2,6,2.8284271247461903,2
415,Human,FAVvsP,together,2,5.5,0.7071067811865476,0.5
415,Human,FAVvsP,opposed,2,5.5,0.7071067811865476,0.5
416,Human,FAVvsMJP,together,2,7,2.8284271247461903,2
416,Human,FAVvsMJP,opposed,2,8,4.242640687119285,2.9999999999999996
416,Human,MDvsMIP/MJP,together,2,10,2.8284271247461903,2
416,Human,MDvsMIP/MJP,opposed,2,8,0,0
416,Human,FAVvsP,together,2,9,2.8284271247461903,2
416,Human,FAVvsP,opposed,2,9,0,0
417,Human,FAVvsMJP,together,2,0,0,0
417,Human,FAVvsMJP,opposed,2,9,4.242640687119285,2.9999999999999996
417,Human,MDvsMIP/MJP,together,2,0.5,0.7071067811865476,0.5
417,Human,MDvsMIP/MJP,opposed,2,0.5,0.7071067811865476,0.5
417,Human,FAVvsP,together,2,0,0,0
417,Human,FAVvsP,opposed,2,0,0,0
418,Human,FAVvsMJP,together,2,5,0,0
418,Human,FAVvsMJP,opposed,2,9,2.8284271247461903,2
418,Human,MDvsMIP/MJP,together,2,1.5,2.1213203435596424,1.4999999999999998
418,Human,MDvsMIP/MJP,opposed,2,6.5,2.1213203435596424,1.4999999999999998
418,Human,FAVvsP,together,2,1.5,2.1213203435596424,1.4999999999999998
418,Human,FAVvsP,opposed,2,7,2.8284271247461903,2
419,Human,FAVvsMJP,together,2,10,2.8284271247461903,2
419,Human,FAVvsMJP,opposed,2,5,7.0710678118654755,5
419,Human,MDvsMIP/MJP,together,2,10,1.4142135623730951,1
419,Human,MDvsMIP/MJP,opposed,2,3.5,3.5355339059327378,2.5
419,Human,FAVvsP,together,2,3.5,4.949747468305833,3.4999999999999996
419,Human,FAVvsP,opposed,2,4.5,2.1213203435596424,1.4999999999999998
420,Human,FAVvsMJP,together,2,7.5,0.7071067811865476,0.5
420,Human,FAVvsMJP,opposed,2,5.5,4.949747468305833,3.4999999999999996
420,Human,MDvsMIP/MJP,together,2,5,0,0
420,Human,MDvsMIP/MJP,opposed,2,7,0,0
420,Human,FAVvsP,together,2,3.5,0.7071067811865476,0.5
420,Human,FAVvsP,opposed,2,0.5,0.7071067811865476,0.5
421,Human,FAVvsMJP,together,2,1,1.4142135623730951,1
421,Human,FAVvsMJP,opposed,2,7,0,0
421,Human,MDvsMIP/MJP,together,2,0.5,0.7071067811865476,0.5
421,Human,MDvsMIP/MJP,opposed,2,8.5,2.1213203435596424,1.4999999999999998
421,Human,FAVvsP,together,2,0,0,0
421,Human,FAVvsP,opposed,2,3,2.8284271247461903,2
422,Human,FAVvsMJP,together,2,0,0,0
422,Human,FAVvsMJP,opposed,2,12,0,0
422,Human,MDvsMIP/MJP,together,2,0,0,0
422,Human,MDvsMIP/MJP,opposed,2,0,0,0
422,Human,FAVvsP,together,2,0,0,0
422,Human,FAVvsP,opposed,2,12,0,0
423,Human,FAVvsMJP,together,2,3.5,0.7071067811865476,0.5
423,Human,FAVvsMJP,opposed,2,4.5,2.1213203435596424,1.4999999999999998
423,Human,MDvsMIP/MJP,together,2,0,0,0
423,Human,MDvsMIP/MJP,opposed,2,0,0,0
423,Human,FAVvsP,together,2,2,1.4142135623730951,1
423,Human,FAVvsP,opposed,2,7.5,2.1213203435596424,1.4999999999999998
424,Human,FAVvsMJP,together,2,6,8.48528137423857,5.999999999999999
424,Human,FAVvsMJP,opposed,2,12,0,0
424,Human,MDvsMIP/MJP,together,2,0,0,0
424,Human,MDvsMIP/MJP,opposed,2,0,0,0
424,Human,FAVvsP,together,2,0,0,0
424,Human,FAVvsP,opposed,2,12,0,0
425,Human,FAVvsMJP,together,2,3,4.242640687119285,2.9999999999999996
425,Human,FAVvsMJP,opposed,2,9,4.242640687119285,2.9999999999999996
425,Human,MDvsMIP/MJP,together,2,3,4.242640687119285,2.9999999999999996
425,Human,MDvsMIP/MJP,opposed,2,0,0,0
425,Human,FAVvsP,together,2,0.5,0.7071067811865476,0.5
425,Human,FAVvsP,opposed,2,8.5,4.949747468305833,3.4999999999999996
426,Human,FAVvsMJP,together,2,4,1.4142135623730951,1
426,Human,FAVvsMJP,opposed,2,5.5,0.7071067811865476,0.5
426,Human,MDvsMIP/MJP,together,2,3.5,0.7071067811865476,0.5
426,Human,MDvsMIP/MJP,opposed,2,5,1.4142135623730951,1
426,Human,FAVvsP,together,2,4.5,2.1213203435596424,1.4999999999999998
426,Human,FAVvsP,opposed,2,4,5.656854249492381,4
427,Human,FAVvsMJP,together,2,3.5,0.7071067811865476,0.5
427,Human,FAVvsMJP,opposed,2,11,1.4142135623730951,1
427,Human,MDvsMIP/MJP,together,2,0,0,0
427,Human,MDvsMIP/MJP,opposed,2,1,1.4142135623730951,1
427,Human,FAVvsP,together,2,2,1.4142135623730951,1
427,Human,FAVvsP,opposed,2,8,5.656854249492381,4
428,Human,FAVvsMJP,together,2,5,7.0710678118654755,5
428,Human,FAVvsMJP,opposed,2,6,8.48528137423857,5.999999999999999
428,Human,MDvsMIP/MJP,together,2,10.5,2.1213203435596424,1.4999999999999998
428,Human,MDvsMIP/MJP,opposed,2,11.5,0.7071067811865476,0.5
428,Human,FAVvsP,together,2,9.5,0.7071067811865476,0.5
428,Human,FAVvsP,opposed,2,9,0,0
429,Human,FAVvsMJP,together,2,2,1.4142135623730951,1
429,Human,FAVvsMJP,opposed,2,10,1.4142135623730951,1
429,Human,MDvsMIP/MJP,together,2,1.5,0.7071067811865476,0.5
429,Human,MDvsMIP/MJP,opposed,2,9.5,0.7071067811865476,0.5
429,Human,FAVvsP,together,2,0,0,0
429,Human,FAVvsP,opposed,2,8,2.8284271247461903,2
430,Human,FAVvsMJP,together,2,9,4.242640687119285,2.9999999999999996
430,Human,FAVvsMJP,opposed,2,3,4.242640687119285,2.9999999999999996
430,Human,MDvsMIP/MJP,together,2,3,4.242640687119285,2.9999999999999996
430,Human,MDvsMIP/MJP,opposed,2,5.5,0.7071067811865476,0.5
430,Human,FAVvsP,together,2,0.5,0.7071067811865476,0.5
430,Human,FAVvsP,opposed,2,5,7.0710678118654755,5
431,Human,FAVvsMJP,together,2,7.5,2.1213203435596424,1.4999999999999998
431,Human,FAVvsMJP,opposed,2,7.5,3.5355339059327378,2.5
431,Human,MDvsMIP/MJP,together,2,3.5,2.1213203435596424,1.4999999999999998
431,Human,MDvsMIP/MJP,opposed,2,4,5.656854249492381,4
431,Human,FAVvsP,together,2,3.5,3.5355339059327378,2.5
431,Human,FAVvsP,opposed,2,7,4.242640687119285,2.9999999999999996
432,Human,FAVvsMJP,together,2,12,0,0
432,Human,FAVvsMJP,opposed,2,0,0,0
432,Human,MDvsMIP/MJP,together,2,11.5,0.7071067811865476,0.5
432,Human,MDvsMIP/MJP,opposed,2,12,0,0
432,Human,FAVvsP,together,2,12,0,0
432,Human,FAVvsP,opposed,2,0,0,0
433,Human,FAVvsMJP,together,2,3.5,0.7071067811865476,0.5
433,Human,FAVvsMJP,opposed,2,5,5.656854249492381,4
433,Human,MDvsMIP/MJP,together,2,4.5,2.1213203435596424,1.4999999999999998
433,Human,MDvsMIP/MJP,opposed,2,2,2.8284271247461903,2
433,Human,FAVvsP,together,2,8.5,4.949747468305833,3.4999999999999996
433,Human,FAVvsP,opposed,2,4,1.4142135623730951,1
434,Human,FAVvsMJP,together,2,3.5,3.5355339059327378,2.5
434,Human,FAVvsMJP,opposed,2,9.5,3.5355339059327378,2.5
434,Human,MDvsMIP/MJP,together,2,1.5,2.1213203435596424,1.4999999999999998
434,Human,MDvsMIP/MJP,opposed,2,7.5,2.1213203435596424,1.4999999999999998
434,Human,FAVvsP,together,2,1,1.4142135623730951,1
434,Human,FAVvsP,opposed,2,6,8.48528137423857,5.999999999999999
435,Human,FAVvsMJP,together,2,4.5,2.1213203435596424,1.4999999999999998
435,Human,FAVvsMJP,opposed,2,6,0,0
435,Human,MDvsMIP/MJP,together,2,0,0,0
